customer_id,gender,age,payment_method
C169658,Female,39.0,Credit Card
C238703,Female,54.0,Debit Card
C215830,Male,26.0,Credit Card
C130596,Female,67.0,Cash
C232223,Male,39.0,Credit Card
C728060,Male,33.0,Credit Card
C188576,Male,66.0,Credit Card
C135085,Female,34.0,Cash
C273641,Female,29.0,Debit Card
C255670,Female,51.0,Debit Card
C501434,Male,53.0,Credit Card
C119301,Female,26.0,Credit Card
C205160,Male,21.0,Cash
C975708,Male,65.0,Cash
C185652,Female,61.0,Cash
C164895,Male,34.0,Credit Card
C153826,Female,46.0,Credit Card
C250953,Female,65.0,Cash
C140730,Female,68.0,Cash
C943914,Male,60.0,Debit Card
C267745,Female,28.0,Cash
C928156,Male,65.0,Credit Card
C735749,Male,66.0,Debit Card
C313570,Male,53.0,Credit Card
C782532,Female,24.0,Debit Card
C356336,Male,25.0,Cash
C323226,Female,26.0,Credit Card
C154914,Female,53.0,Credit Card
C414601,Female,32.0,Debit Card
C313395,Female,51.0,Cash
C337035,Female,26.0,Cash
C270439,Female,28.0,Cash
C175164,Female,46.0,Debit Card
C181624,Female,56.0,Cash
C337265,Female,40.0,Debit Card
C210939,Male,64.0,Debit Card
C326441,Male,39.0,Cash
C102416,Male,63.0,Debit Card
C518227,Female,66.0,Cash
C107028,Male,21.0,Credit Card
C140281,Male,54.0,Credit Card
C151776,Female,51.0,Cash
C152177,Male,39.0,Cash
C314323,Female,48.0,Credit Card
C693479,Male,69.0,Cash
C312119,Female,27.0,Cash
C193353,Male,54.0,Credit Card
C196868,Male,42.0,Cash
C255371,Male,22.0,Credit Card
C900281,Female,21.0,Cash
C130545,Female,63.0,Cash
C129998,Male,23.0,Cash
C296201,Female,20.0,Credit Card
C460088,Female,38.0,Cash
C481879,Female,18.0,Cash
C546120,Male,67.0,Cash
C430963,Female,60.0,Debit Card
C193030,Female,34.0,Credit Card
C204211,Male,21.0,Debit Card
C336242,Male,44.0,Credit Card
C285280,Male,67.0,Credit Card
C236084,Female,57.0,Debit Card
C165136,Female,53.0,Credit Card
C333775,Female,65.0,Cash
C134448,Female,45.0,Cash
C876300,Female,34.0,Cash
C318606,Male,68.0,Debit Card
C323582,Male,18.0,Credit Card
C681608,Female,54.0,Credit Card
C258645,Female,40.0,Debit Card
C150438,Male,21.0,Cash
C296052,Female,67.0,Credit Card
C172176,Female,39.0,Debit Card
C337374,Male,18.0,Debit Card
C319853,Male,29.0,Debit Card
C147986,Female,24.0,Debit Card
C890701,Female,40.0,Cash
C240455,Male,67.0,Credit Card
C724985,Male,46.0,Credit Card
C700734,Male,23.0,Credit Card
C230042,Male,20.0,Credit Card
C846275,Female,26.0,Debit Card
C139664,Female,26.0,Debit Card
C358351,Female,53.0,Cash
C251499,Male,53.0,Debit Card
C203978,Female,38.0,Cash
C842398,Male,66.0,Debit Card
C334171,Male,49.0,Credit Card
C128701,Female,39.0,Cash
C221017,Female,23.0,Cash
C488310,Male,45.0,Debit Card
C202111,Female,26.0,Cash
C189885,Male,57.0,Credit Card
C210601,Male,25.0,Cash
C177825,Male,37.0,Credit Card
C207324,Female,63.0,Cash
C289186,Male,38.0,Cash
C221226,Female,18.0,Credit Card
C747503,Female,44.0,Cash
C238162,Male,21.0,Debit Card
C588138,Male,64.0,Cash
C588517,Female,35.0,Cash
C153058,Female,50.0,Debit Card
C198155,Female,34.0,Cash
C880021,Male,51.0,Debit Card
C209972,Male,42.0,Cash
C313103,Female,27.0,Cash
C544067,Female,56.0,Cash
C252574,Male,35.0,Cash
C190320,Female,20.0,Debit Card
C254890,Female,33.0,Credit Card
C216551,Female,56.0,Cash
C178051,Female,60.0,Credit Card
C650890,Male,60.0,Debit Card
C210934,Male,26.0,Cash
C886318,Female,52.0,Credit Card
C922976,Male,42.0,Credit Card
C113485,Female,66.0,Cash
C336180,Female,51.0,Cash
C234611,Male,49.0,Credit Card
C654249,Female,30.0,Credit Card
C839436,Female,28.0,Cash
C213733,Male,22.0,Cash
C130083,Female,63.0,Credit Card
C247415,Female,18.0,Credit Card
C176732,Female,25.0,Cash
C190947,Female,63.0,Cash
C133558,Female,56.0,Cash
C188587,Female,51.0,Cash
C277878,Female,32.0,Cash
C211226,Male,24.0,Cash
C154964,Female,39.0,Debit Card
C568664,Female,43.0,Credit Card
C173439,Female,32.0,Credit Card
C346131,Female,62.0,Cash
C314871,Male,44.0,Cash
C208676,Female,50.0,Debit Card
C123925,Female,54.0,Debit Card
C174589,Female,62.0,Credit Card
C970369,Female,38.0,Credit Card
C190347,Male,37.0,Cash
C144463,Male,52.0,Debit Card
C266835,Male,26.0,Debit Card
C202930,Female,30.0,Debit Card
C309675,Female,66.0,Credit Card
C265111,Female,51.0,Credit Card
C639136,Male,19.0,Cash
C888322,Male,36.0,Credit Card
C202873,Male,53.0,Credit Card
C156685,Female,62.0,Credit Card
C214353,Female,32.0,Credit Card
C305074,Female,59.0,Debit Card
C614839,Female,29.0,Cash
C153859,Male,43.0,Credit Card
C242443,Female,41.0,Debit Card
C252968,Female,19.0,Credit Card
C136580,Male,20.0,Credit Card
C124730,Male,22.0,Debit Card
C213311,Male,36.0,Debit Card
C492107,Male,51.0,Cash
C257686,Female,41.0,Debit Card
C184506,Female,37.0,Credit Card
C136028,Female,34.0,Debit Card
C274528,Female,57.0,Debit Card
C160975,Female,26.0,Cash
C499525,Male,30.0,Cash
C218514,Male,26.0,Cash
C301440,Male,62.0,Cash
C259890,Male,62.0,Cash
C335253,Female,48.0,Debit Card
C673212,Female,29.0,Cash
C618664,Female,57.0,Cash
C204451,Male,19.0,Cash
C341690,Female,38.0,Cash
C211663,Male,22.0,Debit Card
C212270,Male,54.0,Credit Card
C104453,Female,64.0,Cash
C699982,Male,53.0,Credit Card
C583926,Male,19.0,Cash
C113783,Male,30.0,Credit Card
C537161,Female,44.0,Cash
C334308,Female,34.0,Cash
C151726,Male,64.0,Credit Card
C338429,Female,63.0,Credit Card
C234578,Female,61.0,Cash
C100703,Male,47.0,Credit Card
C163407,Female,48.0,Cash
C244359,Male,64.0,Cash
C292394,Female,36.0,Credit Card
C339329,Female,38.0,Cash
C870391,Male,59.0,Cash
C911004,Male,65.0,Cash
C197286,Female,24.0,Debit Card
C154036,Female,33.0,Credit Card
C282480,Female,46.0,Credit Card
C819732,Male,45.0,Cash
C135288,Male,43.0,Cash
C132533,Female,60.0,Credit Card
C746891,Female,60.0,Credit Card
C119371,Male,25.0,Debit Card
C235279,Male,40.0,Credit Card
C291028,Male,22.0,Cash
C367492,Female,51.0,Credit Card
C942928,Female,33.0,Cash
C312992,Female,68.0,Cash
C274108,Female,46.0,Debit Card
C249753,Male,22.0,Cash
C830121,Female,41.0,Credit Card
C195957,Female,24.0,Credit Card
C296522,Female,29.0,Cash
C315159,Female,48.0,Cash
C170848,Male,59.0,Debit Card
C650054,Female,31.0,Cash
C242592,Female,27.0,Debit Card
C772918,Female,23.0,Credit Card
C162743,Male,52.0,Cash
C190010,Female,60.0,Cash
C448659,Female,23.0,Debit Card
C266501,Female,34.0,Debit Card
C324524,Male,25.0,Cash
C887017,Male,47.0,Credit Card
C834116,Female,43.0,Debit Card
C290074,Male,69.0,Debit Card
C291352,Male,45.0,Credit Card
C134659,Female,27.0,Credit Card
C246058,Female,19.0,Credit Card
C319826,Male,68.0,Cash
C701147,Male,23.0,Credit Card
C122885,Female,59.0,Cash
C257309,Male,64.0,Cash
C223583,Male,36.0,Debit Card
C274405,Female,22.0,Credit Card
C270957,Female,49.0,Credit Card
C315631,Male,57.0,Credit Card
C440837,Female,52.0,Debit Card
C579834,Male,19.0,Credit Card
C200612,Female,24.0,Credit Card
C133849,Male,35.0,Credit Card
C237691,Female,63.0,Cash
C203203,Female,25.0,Cash
C897913,Female,44.0,Cash
C214994,Male,40.0,Debit Card
C156731,Male,65.0,Debit Card
C248152,Female,63.0,Cash
C137977,Female,26.0,Credit Card
C433955,Female,24.0,Credit Card
C257721,Female,22.0,Cash
C308361,Male,45.0,Credit Card
C113293,Female,30.0,Cash
C219511,Female,68.0,Credit Card
C167896,Male,38.0,Debit Card
C288129,Female,55.0,Debit Card
C159198,Female,49.0,Debit Card
C830935,Male,60.0,Credit Card
C175757,Female,55.0,Cash
C119099,Male,45.0,Cash
C145066,Male,52.0,Credit Card
C115394,Female,38.0,Debit Card
C132384,Male,23.0,Debit Card
C159035,Female,68.0,Cash
C108146,Male,36.0,Cash
C125999,Female,60.0,Credit Card
C173004,Male,55.0,Cash
C417371,Female,69.0,Credit Card
C268332,Male,69.0,Credit Card
C276501,Female,26.0,Debit Card
C293194,Male,36.0,Credit Card
C288746,Male,57.0,Cash
C159771,Male,52.0,Cash
C198143,Female,20.0,Credit Card
C131299,Female,59.0,Cash
C510188,Female,23.0,Cash
C208623,Female,60.0,Cash
C259094,Male,60.0,Credit Card
C102799,Male,34.0,Cash
C900746,Female,18.0,Cash
C198309,Male,56.0,Credit Card
C164989,Male,61.0,Cash
C179414,Male,56.0,Credit Card
C280908,Female,39.0,Cash
C265704,Male,67.0,Debit Card
C107991,Female,30.0,Credit Card
C116299,Female,63.0,Credit Card
C612512,Female,32.0,Credit Card
C401823,Female,36.0,Credit Card
C707078,Male,67.0,Debit Card
C327769,Female,18.0,Credit Card
C303010,Male,48.0,Debit Card
C196592,Female,66.0,Credit Card
C396871,Female,65.0,Credit Card
C165459,Female,36.0,Credit Card
C279348,Male,28.0,Cash
C279320,Male,41.0,Cash
C201012,Female,49.0,Credit Card
C336196,Male,63.0,Cash
C326867,Female,50.0,Cash
C247994,Female,53.0,Credit Card
C269073,Female,24.0,Cash
C244131,Female,21.0,Cash
C517499,Female,68.0,Credit Card
C314829,Female,60.0,Credit Card
C151392,Female,24.0,Credit Card
C144287,Female,32.0,Cash
C327543,Female,57.0,Credit Card
C178900,Female,52.0,Cash
C190480,Female,58.0,Credit Card
C149631,Female,55.0,Cash
C333960,Female,29.0,Credit Card
C143460,Male,21.0,Cash
C841416,Female,69.0,Debit Card
C284185,Male,48.0,Debit Card
C306041,Female,69.0,Cash
C310413,Female,19.0,Cash
C244256,Male,45.0,Cash
C890104,Female,43.0,Credit Card
C197727,Male,45.0,Credit Card
C110777,Male,18.0,Credit Card
C219981,Male,24.0,Debit Card
C751482,Female,67.0,Cash
C228794,Female,36.0,Credit Card
C104088,Male,24.0,Credit Card
C254653,Male,69.0,Cash
C642723,Female,55.0,Cash
C337998,Male,35.0,Cash
C179481,Female,64.0,Cash
C818193,Male,37.0,Debit Card
C189448,Female,48.0,Debit Card
C313046,Male,46.0,Credit Card
C324182,Male,39.0,Cash
C331354,Female,64.0,Cash
C954830,Female,49.0,Debit Card
C294727,Female,53.0,Cash
C277134,Female,36.0,Cash
C194691,Female,52.0,Cash
C331978,Female,43.0,Credit Card
C278515,Female,32.0,Cash
C339320,Male,51.0,Cash
C281155,Male,23.0,Credit Card
C217565,Female,43.0,Cash
C786337,Male,63.0,Debit Card
C832133,Female,66.0,Cash
C233353,Male,44.0,Cash
C554958,Female,67.0,Cash
C205252,Male,68.0,Debit Card
C821677,Female,45.0,Cash
C872740,Male,53.0,Debit Card
C241817,Male,26.0,Credit Card
C724764,Male,38.0,Credit Card
C212418,Female,27.0,Cash
C159099,Female,63.0,Debit Card
C101646,Male,68.0,Debit Card
C332017,Male,39.0,Credit Card
C141166,Male,40.0,Debit Card
C572138,Male,38.0,Debit Card
C166290,Female,63.0,Cash
C773285,Male,50.0,Cash
C656786,Male,54.0,Cash
C326360,Male,37.0,Debit Card
C331658,Male,62.0,Cash
C321633,Female,35.0,Credit Card
C792141,Female,51.0,Cash
C675926,Female,58.0,Credit Card
C232411,Female,26.0,Cash
C331511,Male,68.0,Debit Card
C275256,Male,32.0,Cash
C404929,Female,39.0,Debit Card
C128424,Female,48.0,Cash
C133779,Female,37.0,Cash
C299444,Male,26.0,Credit Card
C121911,Female,46.0,Debit Card
C289961,Female,42.0,Credit Card
C127859,Female,50.0,Credit Card
C159714,Female,36.0,Cash
C215978,Female,60.0,Credit Card
C310482,Female,51.0,Cash
C371073,Male,57.0,Credit Card
C290058,Female,23.0,Cash
C198202,Female,29.0,Cash
C742299,Female,49.0,Credit Card
C827984,Male,68.0,Credit Card
C231785,Male,49.0,Credit Card
C108796,Female,23.0,Debit Card
C316356,Male,49.0,Cash
C152553,Male,20.0,Cash
C259084,Male,23.0,Cash
C113455,Female,21.0,Cash
C146670,Male,29.0,Cash
C992980,Female,36.0,Credit Card
C129947,Female,40.0,Cash
C103632,Female,50.0,Credit Card
C190261,Male,48.0,Cash
C168996,Male,63.0,Debit Card
C240221,Female,38.0,Debit Card
C302984,Female,46.0,Credit Card
C301930,Male,56.0,Cash
C901289,Male,44.0,Cash
C294844,Female,26.0,Credit Card
C118620,Female,52.0,Cash
C302180,Female,36.0,Cash
C176377,Female,26.0,Cash
C135508,Female,26.0,Debit Card
C351145,Male,69.0,Credit Card
C291961,Male,38.0,Credit Card
C271028,Female,59.0,Credit Card
C298262,Male,68.0,Cash
C174562,Male,43.0,Credit Card
C191893,Male,27.0,Credit Card
C251642,Female,39.0,Cash
C496090,Male,63.0,Cash
C740398,Male,45.0,Credit Card
C438832,Male,68.0,Credit Card
C326938,Male,23.0,Credit Card
C527503,Female,61.0,Debit Card
C201353,Male,28.0,Cash
C228682,Female,37.0,Cash
C297803,Male,42.0,Debit Card
C314165,Male,26.0,Debit Card
C174990,Female,38.0,Credit Card
C166682,Female,29.0,Debit Card
C359102,Female,23.0,Cash
C146820,Male,63.0,Cash
C225042,Female,48.0,Cash
C985340,Female,65.0,Credit Card
C701285,Male,65.0,Debit Card
C162883,Male,53.0,Credit Card
C396617,Female,35.0,Debit Card
C192725,Female,50.0,Debit Card
C179402,Female,43.0,Credit Card
C255703,Female,37.0,Cash
C257183,Female,53.0,Cash
C440964,Female,54.0,Credit Card
C932358,Male,42.0,Cash
C108101,Female,46.0,Credit Card
C110496,Female,48.0,Credit Card
C115693,Male,23.0,Cash
C192491,Female,55.0,Cash
C111832,Female,30.0,Credit Card
C330972,Female,44.0,Credit Card
C217205,Female,41.0,Credit Card
C310366,Female,34.0,Cash
C201810,Male,38.0,Debit Card
C104002,Male,27.0,Credit Card
C169109,Female,35.0,Cash
C966643,Female,46.0,Credit Card
C261778,Female,68.0,Debit Card
C709141,Male,33.0,Cash
C627236,Female,19.0,Credit Card
C159194,Female,31.0,Cash
C340110,Male,18.0,Cash
C243302,Female,65.0,Credit Card
C504296,Female,69.0,Debit Card
C235815,Male,59.0,Credit Card
C172217,Male,58.0,Debit Card
C149478,Female,54.0,Debit Card
C351241,Male,66.0,Credit Card
C272222,Male,40.0,Credit Card
C308760,Male,43.0,Debit Card
C166427,Female,37.0,Credit Card
C332869,Female,58.0,Credit Card
C157291,Male,60.0,Cash
C596753,Male,59.0,Cash
C181389,Male,22.0,Cash
C281710,Female,56.0,Credit Card
C104355,Female,63.0,Credit Card
C927244,Male,45.0,Credit Card
C278025,Female,56.0,Cash
C122199,Female,25.0,Credit Card
C283100,Male,20.0,Credit Card
C188024,Male,66.0,Cash
C227199,Female,23.0,Debit Card
C133113,Female,55.0,Cash
C262128,Male,40.0,Cash
C802460,Female,29.0,Credit Card
C292764,Male,61.0,Cash
C191816,Female,67.0,Credit Card
C292455,Female,52.0,Credit Card
C113286,Male,34.0,Credit Card
C106545,Male,63.0,Credit Card
C506588,Male,50.0,Credit Card
C859812,Female,35.0,Credit Card
C166809,Male,37.0,Cash
C530534,Male,41.0,Cash
C166327,Male,50.0,Debit Card
C751449,Male,45.0,Cash
C109605,Male,27.0,Credit Card
C112296,Female,61.0,Credit Card
C144410,Female,64.0,Cash
C312329,Male,43.0,Credit Card
C691915,Male,27.0,Cash
C207228,Male,67.0,Credit Card
C206531,Male,32.0,Credit Card
C213902,Male,45.0,Cash
C131766,Female,59.0,Credit Card
C477914,Female,66.0,Debit Card
C198570,Female,61.0,Debit Card
C510434,Male,57.0,Credit Card
C225105,Female,27.0,Cash
C614922,Female,33.0,Cash
C127289,Female,50.0,Cash
C117481,Female,26.0,Cash
C202240,Female,35.0,Cash
C256247,Female,44.0,Cash
C336520,Female,20.0,Credit Card
C284176,Female,25.0,Credit Card
C521276,Female,32.0,Credit Card
C876879,Female,26.0,Cash
C193313,Female,21.0,Cash
C188459,Male,24.0,Cash
C876335,Female,33.0,Debit Card
C310718,Female,22.0,Credit Card
C305303,Male,43.0,Debit Card
C199919,Male,51.0,Cash
C777380,Female,47.0,Credit Card
C252367,Female,49.0,Cash
C276082,Female,22.0,Credit Card
C148358,Male,48.0,Cash
C714029,Female,54.0,Credit Card
C261738,Male,36.0,Debit Card
C193027,Female,58.0,Cash
C201951,Female,61.0,Credit Card
C107302,Female,69.0,Debit Card
C135028,Male,22.0,Credit Card
C438597,Female,58.0,Cash
C752756,Female,56.0,Credit Card
C330259,Female,19.0,Cash
C223387,Female,56.0,Debit Card
C260002,Female,49.0,Debit Card
C298137,Female,54.0,Debit Card
C166124,Male,63.0,Cash
C313676,Male,32.0,Cash
C161158,Male,55.0,Cash
C274657,Male,59.0,Credit Card
C333158,Female,38.0,Debit Card
C272250,Female,38.0,Credit Card
C237806,Male,50.0,Debit Card
C261594,Female,44.0,Credit Card
C282762,Female,50.0,Debit Card
C187669,Female,21.0,Cash
C270880,Male,52.0,Credit Card
C335017,Female,65.0,Credit Card
C147628,Male,50.0,Debit Card
C314580,Male,42.0,Credit Card
C312463,Male,26.0,Debit Card
C353040,Female,41.0,Credit Card
C285957,Male,51.0,Credit Card
C276658,Female,61.0,Cash
C278890,Female,18.0,Debit Card
C144731,Male,54.0,Cash
C227883,Female,61.0,Credit Card
C280463,Male,69.0,Cash
C137080,Female,52.0,Cash
C131386,Female,34.0,Cash
C295485,Female,34.0,Debit Card
C184993,Male,51.0,Cash
C280596,Male,40.0,Cash
C331761,Male,48.0,Cash
C331518,Male,44.0,Credit Card
C151006,Female,36.0,Debit Card
C121906,Female,58.0,Debit Card
C169507,Female,52.0,Credit Card
C136154,Female,66.0,Cash
C107097,Female,44.0,Credit Card
C144026,Female,25.0,Cash
C283711,Male,48.0,Cash
C269062,Female,22.0,Debit Card
C244889,Female,63.0,Credit Card
C105955,Female,59.0,Debit Card
C329774,Female,37.0,Credit Card
C111890,Female,66.0,Debit Card
C133695,Female,52.0,Credit Card
C585580,Female,67.0,Cash
C248304,Male,53.0,Cash
C210950,Female,18.0,Debit Card
C781772,Female,22.0,Cash
C184405,Female,30.0,Cash
C195453,Male,46.0,Credit Card
C208476,Male,59.0,Cash
C133708,Male,58.0,Credit Card
C172062,Female,40.0,Cash
C248626,Male,21.0,Credit Card
C131700,Female,27.0,Debit Card
C233415,Female,47.0,Credit Card
C256125,Female,46.0,Debit Card
C116171,Female,65.0,Credit Card
C113813,Female,65.0,Credit Card
C289213,Female,69.0,Cash
C244744,Female,25.0,Cash
C227045,Female,42.0,Cash
C338434,Female,32.0,Cash
C273657,Female,24.0,Debit Card
C259884,Male,58.0,Credit Card
C271779,Male,36.0,Cash
C159741,Female,45.0,Credit Card
C322635,Male,63.0,Cash
C236090,Male,21.0,Credit Card
C287060,Female,44.0,Cash
C162945,Female,53.0,Credit Card
C178408,Female,52.0,Debit Card
C271657,Male,35.0,Debit Card
C497683,Male,18.0,Cash
C281173,Female,48.0,Credit Card
C330185,Male,69.0,Cash
C302281,Female,23.0,Cash
C141449,Female,36.0,Cash
C309962,Female,23.0,Credit Card
C293408,Male,22.0,Cash
C289949,Female,49.0,Credit Card
C207472,Male,19.0,Cash
C398998,Male,61.0,Cash
C280823,Male,52.0,Credit Card
C337476,Female,49.0,Debit Card
C833111,Male,43.0,Cash
C146801,Female,68.0,Credit Card
C208054,Male,40.0,Credit Card
C257932,Female,49.0,Credit Card
C165609,Male,32.0,Debit Card
C116980,Male,20.0,Credit Card
C124736,Female,23.0,Credit Card
C614916,Female,46.0,Debit Card
C672971,Female,69.0,Credit Card
C311449,Female,41.0,Cash
C576013,Female,55.0,Credit Card
C200138,Female,37.0,Cash
C511727,Male,50.0,Cash
C202144,Female,68.0,Credit Card
C908458,Male,59.0,Cash
C133274,Female,56.0,Cash
C187062,Female,26.0,Cash
C138755,Female,52.0,Credit Card
C735706,Female,22.0,Debit Card
C238105,Male,26.0,Credit Card
C152809,Female,61.0,Credit Card
C217352,Female,69.0,Credit Card
C124284,Female,50.0,Debit Card
C199269,Female,43.0,Cash
C261237,Female,60.0,Debit Card
C279820,Female,66.0,Credit Card
C181983,Female,55.0,Credit Card
C663744,Female,39.0,Credit Card
C243276,Female,20.0,Credit Card
C185333,Male,22.0,Credit Card
C940169,Female,42.0,Debit Card
C403968,Female,66.0,Cash
C236847,Female,37.0,Credit Card
C903683,Male,22.0,Cash
C234502,Female,24.0,Credit Card
C245924,Female,45.0,Credit Card
C150706,Female,34.0,Cash
C212260,Male,37.0,Debit Card
C203600,Female,40.0,Cash
C683369,Female,53.0,Debit Card
C148187,Female,45.0,Credit Card
C178182,Male,26.0,Cash
C811332,Male,67.0,Cash
C308573,Male,69.0,Cash
C281348,Male,20.0,Credit Card
C206122,Male,44.0,Cash
C159343,Female,40.0,Cash
C287740,Female,49.0,Credit Card
C420699,Male,52.0,Cash
C259385,Female,61.0,Cash
C471271,Female,40.0,Cash
C264734,Female,25.0,Debit Card
C208907,Male,36.0,Cash
C279234,Male,36.0,Credit Card
C234217,Female,19.0,Debit Card
C339761,Female,61.0,Debit Card
C839335,Male,68.0,Cash
C140845,Female,67.0,Debit Card
C280110,Male,51.0,Cash
C206306,Male,58.0,Credit Card
C321554,Male,29.0,Credit Card
C666317,Male,44.0,Cash
C258825,Female,32.0,Cash
C218636,Female,44.0,Debit Card
C288818,Male,30.0,Cash
C897578,Female,19.0,Cash
C302154,Male,20.0,Cash
C289450,Male,20.0,Cash
C305666,Female,25.0,Cash
C241117,Female,30.0,Debit Card
C376605,Female,51.0,Credit Card
C927315,Male,62.0,Credit Card
C191222,Female,21.0,Debit Card
C103837,Female,63.0,Credit Card
C232522,Female,19.0,Debit Card
C331693,Female,33.0,Credit Card
C596593,Female,67.0,Credit Card
C241498,Male,53.0,Cash
C320243,Female,67.0,Cash
C798183,Female,27.0,Cash
C612294,Female,18.0,Cash
C141610,Female,42.0,Credit Card
C756287,Male,66.0,Debit Card
C271377,Male,21.0,Credit Card
C989872,Female,61.0,Cash
C195796,Female,57.0,Credit Card
C273398,Female,32.0,Credit Card
C762325,Female,53.0,Debit Card
C177523,Female,45.0,Cash
C184748,Female,63.0,Cash
C244629,Male,65.0,Cash
C764079,Male,47.0,Debit Card
C999886,Male,61.0,Debit Card
C228606,Female,59.0,Credit Card
C760035,Male,53.0,Cash
C306523,Male,42.0,Credit Card
C178782,Male,25.0,Credit Card
C755349,Male,63.0,Credit Card
C153654,Female,38.0,Debit Card
C112545,Male,30.0,Credit Card
C218130,Male,42.0,Debit Card
C307276,Male,26.0,Debit Card
C321329,Female,45.0,Cash
C302517,Female,66.0,Cash
C162064,Male,58.0,Debit Card
C170594,Female,32.0,Cash
C183344,Female,23.0,Cash
C243488,Female,25.0,Cash
C129329,Male,22.0,Cash
C917070,Male,nan,Cash
C335825,Male,55.0,Cash
C933360,Female,27.0,Credit Card
C295492,Female,28.0,Cash
C331958,Female,26.0,Cash
C676613,Male,35.0,Cash
C116545,Female,40.0,Credit Card
C143467,Female,45.0,Credit Card
C198086,Female,36.0,Cash
C363986,Female,21.0,Cash
C142678,Female,30.0,Cash
C321552,Female,41.0,Debit Card
C170389,Female,67.0,Cash
C710432,Male,64.0,Cash
C318910,Male,49.0,Cash
C250154,Female,45.0,Credit Card
C125249,Male,63.0,Cash
C503420,Male,45.0,Cash
C334694,Female,47.0,Debit Card
C194915,Male,50.0,Cash
C261635,Male,33.0,Cash
C189329,Female,23.0,Credit Card
